experiment	script	section	session	startdate	sex	participantage	school	residence	firstlanguage	foreignlanguages	spokendialect	hearing	audio	options	inputvalue	playbacks	duration	inputtimestamp	position	l1	l2	dialect
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	KD_cook.wav	"[""پختن"", ""کف‌زدن""]"	خوردن	6	00:01:04.116	2018-09-02 07:19:01.741	131	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	IL_eat.wav	"[""خوردن"", ""کف‌زدن""]"	خوردن	1	00:00:09.189	2018-09-02 07:19:11.13	182	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	clapping.wav	"[""کف‌زدن""]"	کف‌زدن	4	00:00:14.116	2018-09-02 07:19:25.428	52	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	AB_gather.wav	"[""جمع‌کردن"", ""کف‌زدن""]"	خوابیدن	5	00:00:43.678	2018-09-02 07:20:09.326	41	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	clapping.wav	"[""کف‌زدن""]"	کف‌زدن	1	00:00:05.418	2018-09-02 07:20:14.974	172	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	SU_water.wav	"[""آب"", ""کف‌زدن""]"	آب	1	00:00:08.115	2018-09-02 07:20:23.31	161	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	BW_bad.wav	"[""بد"", ""کف‌زدن""]"	کودن	3	00:00:12.916	2018-09-02 07:20:36.434	168	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	KR_many.wav	"[""بسیار"", ""کف‌زدن""]"	بسیار	4	00:00:24.515	2018-09-02 07:21:01.166	126	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	IL_deer.wav	"[""گوزن"", ""کف‌زدن""]"	گوزن	4	00:00:21.836	2018-09-02 07:21:23.216	149	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	clapping.wav	"[""کف‌زدن""]"	کف‌زدن	1	00:00:03.967	2018-09-02 07:21:27.402	159	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	KR_rock.wav	"[""صخره"", ""کف‌زدن""]"	صخره	7	00:00:24.769	2018-09-02 07:22:04.247	147	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	KR_tiger.wav	"[""ببر"", ""کف‌زدن""]"	کودن	2	00:00:11.315	2018-09-02 07:22:15.794	114	farsi	english, french	
Iconicity (FA)	ICIR_0	ICIR_0_0	2043490	2018-09-02	F	52	Rafsanjan, Iran	Iran	farsi	english, french		undefined	SU_cut.wav	"[""بریدن"", ""کف‌زدن""]"	بریدن	2	00:00:08.579	2018-09-02 07:22:24.602	94	farsi	english, french	
