experiment	script	section	session	startdate	sex	participantage	school	residence	firstlanguage	foreignlanguages	spokendialect	hearing	audio	options	inputvalue	playbacks	duration	inputtimestamp	position	l1	l2	dialect
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	NC_that.wav	"[""εκείνο"", ""παλαμάκια""]"	ένα	3	00:01:04.872	2018-08-21 17:10:02.861	131	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	KD_man.wav	"[""άνδρας"", ""παλαμάκια""]"	άνδρας	1	00:00:13.657	2018-08-21 17:10:16.764	141	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	IL_small.wav	"[""μικρός"", ""παλαμάκια""]"	φρούτο	1	00:00:12.462	2018-08-21 17:10:29.476	183	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	GB_fruit.wav	"[""φρούτο"", ""παλαμάκια""]"	κρέας	1	00:00:13.096	2018-08-21 17:10:42.789	145	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	GB_gather.wav	"[""μαζεύω"", ""παλαμάκια""]"	ελάφι	1	00:00:12.904	2018-08-21 17:10:55.902	83	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	clapping.wav	"[""παλαμάκια""]"	παλαμάκια	1	00:00:06.693	2018-08-21 17:11:02.821	63	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	GB_child.wav	"[""παιδί"", ""παλαμάκια""]"	κοιμάμαι	1	00:00:13.267	2018-08-21 17:11:16.291	3	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	KD_that.wav	"[""εκείνο"", ""παλαμάκια""]"	χτυπάω	1	00:00:08.043	2018-08-21 17:11:24.532	108	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	NC_pound.wav	"[""χτυπάω"", ""παλαμάκια""]"	χτυπάω	1	00:00:08.465	2018-08-21 17:11:33.21	7	greek 	english, french, bulgarian 	pontian 
Iconicity (GR)	ICGR_0	ICGR_0_0	2037162	2018-08-21	M	36	Αθήνα, Ελλάδα 	Ελλάδα 	ελληνική 	αγγλικά, γαλλικά, βουλγάρικα 	ποντιακά 	undefined	NC_tiger.wav	"[""τίγρης"", ""παλαμάκια""]"	τίγρης	1	00:00:06.717	2018-08-21 17:11:40.132	10	greek 	english, french, bulgarian 	pontian 
